fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,cat_payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,birth_distinct_emails_4w,cat_employment_status,credit_risk_score,binary_email_is_free,cat_housing_status,binary_phone_home_valid,binary_phone_mobile_valid,bank_months_count,binary_has_other_cards,proposed_credit_limit,binary_foreign_request,cat_source,session_length_in_minutes,cat_device_os,binary_keep_alive_session,device_distinct_emails_8w,month
1,0.9,0.154400028350714,-1,149,50,0.0312472025952999,-0.939387303582407,AB,5001,4891.4334487771,5048.39900550346,6329.69550735458,12,2,CB,131,1,BA,1,1,5,0,200,0,INTERNET,8.79776904160665,windows,1,1,0
1,0.5,0.768269251612563,-1,239,50,0.00275917143259996,-0.411857798228033,AB,665,4144.01161258866,3583.1409398972,5197.7422979025,9,3,CA,295,1,BA,0,1,5,0,1500,0,INTERNET,5.86123462487464,windows,0,1,3
1,0.8,0.795928959737064,-1,71,50,0.00770455900015657,-0.861077657484481,AC,3169,12019.7392144715,7158.34073620453,6599.60215334601,1,5,CA,84,1,BC,0,0,-1,0,2000,0,INTERNET,9.1937091800159,windows,1,2,0
1,0.9,0.0590810292817564,-1,184,60,0.0104525295499901,-1.00178197968049,AC,915,3193.02861632555,5123.11565023865,5131.11118638033,1,1,CC,299,0,BA,0,0,-1,0,1500,0,INTERNET,5.52362205825059,other,0,1,3
1,0.9,0.175203764937437,-1,109,50,0.0129287613286985,-0.516198469405309,AC,1029,6536.37640801939,4797.74824871634,5563.42259607815,1,4,CC,112,0,BA,1,0,-1,0,200,0,INTERNET,5.84661050641903,other,1,1,2
1,0.9,0.871075957490537,-1,197,60,0.0221546899298506,-0.510110235130044,AB,1249,5489.06189938145,5039.4675726831,4376.97569647981,1,1,CC,290,1,BA,0,1,20,0,200,0,INTERNET,10.0329703900136,windows,1,1,5
1,0.8,0.302780279300128,-1,358,50,1.36642925548311,-1.01335606465164,AC,1886,8346.78247941133,5403.40347252094,4321.15877111842,0,1,CB,49,1,BB,1,1,-1,0,200,0,INTERNET,5.57807851990095,other,0,1,4
1,0.9,0.304078055244048,-1,232,70,0.0157658741595659,-1.043009935228,AC,719,4836.18212753176,6980.19382953951,5546.50994121931,0,2,CB,59,0,BA,1,0,-1,0,200,0,INTERNET,1.82481137266878,other,1,1,1
1,0.6,0.662035324785255,-1,147,50,0.011963108311607,-0.942464630269002,AC,1555,5791.29944605243,3801.50296818286,5620.73302846443,1,4,CA,105,0,BB,1,0,-1,1,200,0,INTERNET,3.67245743665718,other,1,1,2
1,0.9,0.869650859709678,-1,44,50,0.00979998625875068,-0.344022730751278,AB,1577,7672.50817217647,4922.2889424158,5334.10645932593,39,5,CA,270,1,BA,0,1,30,0,1500,0,INTERNET,2.22100050643554,windows,0,1,3
1,0.8,0.959109045973891,-1,364,70,2.3874326335367,-1.27439805594689,AB,692,12195.8685223767,8527.60691400712,5626.48586612762,2,1,CC,266,1,BB,1,1,15,0,1500,0,INTERNET,1.21920618923578,windows,1,1,1
1,0.8,0.391088339096139,-1,162,50,0.00173725743527475,-0.638520954306305,AC,2528,4246.86095256302,4933.14450362805,4366.57449166778,0,2,CA,180,1,BA,0,1,-1,0,1000,0,INTERNET,70.7328461598346,other,0,1,5
1,0.9,0.32583692291961,-1,166,50,0.0184948816033662,-1.08220046680667,AB,869,7505.31519500338,5757.72311462905,4960.17886374889,31,2,CA,140,0,BA,0,1,21,0,2000,0,INTERNET,5.41950514155904,linux,0,1,2
1,0.7,0.699184751807183,-1,173,60,19.2524988643287,25.6618267966883,AA,1920,8172.24285598184,5615.83605494284,4835.87529936693,2,2,CC,169,1,BC,0,1,31,0,500,0,INTERNET,44.625003240936,windows,0,1,3
1,0.6,0.997395093853548,-1,118,50,0.0114896735394464,-1.04545721900287,AB,2847,1241.20277700941,5665.06575776322,4893.10382918062,7,7,CA,128,1,BC,0,1,-1,1,200,0,INTERNET,2.61784086330339,windows,0,1,5
1,0.8,0.226234645634802,-1,84,50,0.00326594323286157,-0.366364783997448,AD,1891,6030.87058011211,4420.32867663845,5435.12296232673,9,3,CA,368,1,BC,0,1,2,0,1500,0,INTERNET,5.14743980535097,windows,0,1,2
1,0.9,0.891602483584392,-1,133,60,0.864832886585421,-0.824346237815971,AD,1107,4388.87395766479,5164.39801521074,4970.52521042274,1,3,CC,220,0,BA,1,0,-1,0,2000,0,INTERNET,8.52097287233977,windows,0,1,2
1,0.8,0.293804828576813,-1,123,50,0.00514592221676833,-1.35426781123739,AC,2741,8985.69292082305,5582.62369615316,4793.37693841322,0,13,CA,322,0,BA,1,1,-1,0,1500,1,INTERNET,4.57730247646304,windows,0,2,4
1,0.6,0.750172781630695,-1,220,50,0.0270494735681915,-0.689473490635684,AB,718,8984.27708373453,5159.832021376,5616.88639616762,244,7,CA,60,1,BA,0,1,5,0,200,0,INTERNET,31.1592388277306,linux,0,2,1
1,0.6,0.157452994179047,-1,125,50,0.0133835913218143,-1.64995017065195,AB,3544,4964.65609923714,4513.65124414748,4894.16847947174,0,3,CA,332,1,BA,1,1,31,0,2000,0,INTERNET,6.59283484341393,windows,0,1,3
1,0.7,0.246829607094025,-1,139,40,0.0113331943666762,-0.79419391723568,AB,860,499.606395014094,2872.32616460847,3781.50822091148,8,8,CA,277,1,BA,1,1,5,0,500,0,INTERNET,1.63276298868308,linux,0,1,6
1,0.9,0.40065741424757,-1,153,50,0.0309290630951389,-0.720287760956888,AB,2782,1449.86979731778,2916.27806068778,4938.85593686221,1,0,CA,353,1,BA,1,0,3,0,1500,0,INTERNET,16.2717954647314,windows,1,1,4
1,0.9,0.223554437721269,-1,43,50,0.0154007458502196,-1.01833958975225,AD,2150,2799.78149594427,4727.35403464085,4158.04855481872,18,8,CA,157,1,BB,0,1,30,0,200,0,INTERNET,3.74414002231203,other,1,1,5
1,0.9,0.801282747117707,-1,130,50,0.0180855038909147,-1.38202729612651,AB,1152,5789.55907032942,3691.91489604291,4465.48096078325,20,8,CA,125,1,BC,0,1,31,0,200,0,INTERNET,2.71045073433955,windows,1,1,4
1,0.9,0.345365832539755,-1,56,50,0.00180305637368058,-0.792203361412448,AC,2084,2341.40207921509,2304.57179589006,3071.02188532083,0,1,CA,190,0,BA,1,1,-1,0,1000,0,INTERNET,11.8200645732758,linux,0,1,7
1,0.9,0.9966759974525,-1,76,50,0.0100618980840381,-0.388742741881674,AB,2932,1610.31345983264,4809.87298368476,4899.38009831803,2,9,CA,197,1,BB,0,1,-1,0,1500,0,INTERNET,2.32531226895277,windows,0,1,3
1,0.9,0.172794375128545,-1,73,20,0.0456618276189836,-1.26089690348112,AB,849,3561.39287503145,2712.54387434328,4196.78482555849,9,14,CB,219,1,BC,0,1,25,0,2000,0,INTERNET,7.95200188216537,windows,0,1,6
1,0.9,0.0640656310626663,-1,103,50,0.0057744027023237,-0.874016247923105,AC,1686,5398.36668057925,3465.22804318377,4984.17020553977,0,7,CA,201,1,BA,0,1,-1,0,200,0,INTERNET,2.86820973816238,windows,0,1,3
1,0.8,0.0291434372307395,-1,364,70,0.0191458679442169,36.5226627707965,AB,4522,8369.93341100844,7341.57673895406,6603.09865605205,41,1,CC,271,1,BA,1,0,10,1,1500,0,INTERNET,2.91729467977704,windows,0,1,3
1,0.9,0.0646946646427281,12,138,40,0.0225475426268051,-0.66365581463611,AB,1471,4580.23520509801,5120.19812533255,5641.18214253952,730,2,CA,187,1,BA,1,1,1,1,1500,0,INTERNET,4.89300897626616,windows,0,2,2
1,0.1,0.150634994487583,-1,125,20,0.00295833436794304,-1.60106804546752,AC,970,8664.44747517279,4008.65539258998,6632.36848395487,1,13,CA,71,1,BB,0,1,-1,0,200,0,INTERNET,3.96970415338496,other,0,1,0
1,0.9,0.330902783568904,-1,175,50,0.0135007859827202,-0.171715296932946,AB,824,1638.26284442873,3890.88243117526,5093.68450333859,1450,9,CA,193,1,BA,1,1,30,0,1500,0,INTERNET,2.75905786168697,windows,0,1,4
1,0.9,0.675721276576827,-1,95,50,0.0115322786865337,-1.10298324011845,AC,1135,5681.16603135456,5161.87543731179,4903.146130603,0,11,CC,150,0,BA,0,1,-1,0,200,0,TELEAPP,4.94729535174542,other,0,2,4
1,0.8,0.588151599733392,-1,248,60,0.00830099953234541,27.4983959282495,AA,1179,2263.98383262829,2581.38441738309,3852.59586001775,34,7,CC,266,1,BA,1,1,28,0,1500,0,INTERNET,7.44808590149538,windows,0,1,1
1,0.6,0.130172048334488,-1,146,50,0.000597417471080232,-0.962163198935308,AB,548,1153.65596101207,3117.06613287547,4848.9167871026,8,4,CA,95,1,BB,0,1,2,0,200,0,INTERNET,4.99259775331778,windows,1,1,2
1,0.9,0.891448825012826,-1,77,70,0.000574938326578596,14.7494346210525,AA,2083,6860.67093350644,5028.87745920222,4964.63421321267,2,6,CA,182,1,BA,0,1,30,0,500,0,INTERNET,13.9266401462933,windows,0,1,2
1,0.1,0.0447039227371655,-1,38,50,0.00280282828916582,-1.34122712118662,AB,1338,12616.4122592327,4358.68100473632,5093.41568488605,1,7,CA,44,0,BB,0,1,5,0,200,0,INTERNET,15.6272484926431,other,0,1,1
1,0.6,0.82794705769481,-1,138,50,1.0338731641667,-1.12819906518294,AC,2347,8178.12422968121,5464.04368636998,5005.34234410497,0,8,CA,294,0,BA,0,1,-1,0,1500,0,INTERNET,9.65269682863227,windows,0,1,4
1,0.9,0.166140698934698,-1,81,30,0.000611073223448457,-0.824555065197415,AC,548,6628.61019430062,3900.71196076032,4261.95185310724,0,6,CA,345,1,BA,0,1,-1,0,1500,0,INTERNET,2.84877607702181,windows,0,1,3
1,0.9,0.906238567247061,-1,158,50,0.0162228744554004,-0.491402080888177,AB,5450,8831.63175321892,9085.69773323777,5478.33022122867,22,3,CA,218,0,BA,0,1,28,0,1500,0,INTERNET,7.39488365499608,windows,0,1,2
1,0.6,0.462724132800617,-1,85,30,0.00624728758041257,-1.58515014329759,AB,1553,1300.8478410682,4464.79689823464,4701.93747422871,9,15,CA,223,1,BA,0,1,1,1,1500,0,INTERNET,9.29752337337078,windows,0,1,3
1,0.9,0.681826501983025,-1,359,60,0.00844382426637375,-0.477287927326631,AB,4775,670.401889213941,4755.31890789228,4873.44559269813,15,2,CB,194,1,BA,0,1,10,0,500,0,INTERNET,3.22234768939793,windows,0,1,0
1,0.8,0.905116732571157,-1,194,50,0.0274229217806537,-1.14225168554612,AB,1611,4026.63678963542,4669.0427663766,5436.74704260125,2,4,CA,240,1,BA,0,1,-1,0,1500,0,INTERNET,38.8991684312068,windows,1,1,2
1,0.9,0.388677005230676,-1,136,60,0.0209570038223208,-1.11814387268127,AB,830,987.730468036778,3759.92673909877,3093.69717629282,3,5,CA,165,0,BA,0,1,30,0,500,0,INTERNET,7.56279142062088,windows,0,1,7
1,0.9,0.519231851690196,326,10,50,0.0125526009830305,-0.889072024150635,AC,2204,5117.19663331378,3294.63721449613,3167.25147868847,0,9,CA,158,1,BA,0,1,-1,0,1000,0,INTERNET,5.5400191263885,windows,0,1,7
1,0.9,0.832559570725976,299,14,50,0.0146721906706812,-0.713863654705414,AC,971,2798.68292117919,3703.98104159672,4361.62090584213,0,13,CA,280,0,BA,0,1,-1,0,1500,0,INTERNET,1.14567967711421,windows,1,1,6
1,0.9,0.648243451322364,310,1,40,0.00800739695593858,-0.178093144025278,AD,869,1406.93264836429,7019.9516859553,3830.63220713882,1701,10,CA,189,1,BC,0,1,28,0,1500,0,INTERNET,4.97828339920886,windows,0,1,6
1,0.9,0.15446733535045,-1,140,50,0.0145915617091187,-0.889841250764237,AB,1132,5726.0386119741,4062.89892940746,4269.34982210048,1,4,CA,226,0,BD,0,1,30,0,500,0,INTERNET,1.24967543793225,other,0,1,5
1,0.8,0.757669574480275,-1,50,70,0.0149666315428062,-0.535572809328534,AB,1374,6468.70967264843,7546.59679152259,5597.64365550127,37,1,CC,110,0,BC,1,0,28,0,200,0,INTERNET,5.19080862402466,macintosh,1,1,2
1,0.9,0.34415922721876,-1,194,50,0.0189898285331349,-1.86049537162691,AB,1193,7944.42359547432,5328.34828647044,5207.44908152739,10,5,CA,216,1,BA,0,1,30,0,1500,0,INTERNET,4.236873623376,windows,0,1,2
1,0.4,0.228476798301395,-1,294,30,0.026106743129098,27.0125225756111,AA,1555,3603.12039726966,6509.53405424976,6581.59313106498,44,7,CA,131,0,BC,0,1,27,0,500,0,INTERNET,3.86636026632792,windows,0,1,0
1,0.8,0.0121018003665086,-1,153,50,0.0267950035271832,-1.49472487266671,AB,769,7147.26321186645,6996.9243160368,3178.33955530017,10,3,CC,119,0,BA,1,1,1,0,500,0,INTERNET,7.51023704362358,other,0,1,0
1,0.9,0.0532549321858771,-1,64,50,0.0264399191948997,-0.0140990458967292,AC,1550,1436.71613260725,4836.33070009457,4323.83943677843,0,9,CA,149,1,BA,0,1,-1,0,200,1,INTERNET,5.21996860185325,linux,0,1,4
1,0.9,0.815901610360433,-1,83,50,0.00427161111780711,-0.347132269635777,AB,701,9331.0679963979,5245.87495682936,4743.93102787945,9,5,CA,337,0,BA,0,1,31,0,1500,0,INTERNET,2.77464119988085,windows,0,1,3
1,0.7,0.239815150296571,-1,157,40,0.0167658308012628,-1.31806230934932,AB,1388,4301.93760773565,4082.84919808187,4172.83357390514,14,9,CA,219,1,BB,0,1,25,0,500,0,INTERNET,33.7681152581939,windows,0,1,6
1,0.7,0.643045925109596,-1,96,40,0.0141612160947024,-1.15028478800125,AB,1878,12504.4741788664,6663.71066188453,5322.34837318205,16,17,CA,45,1,BC,1,1,1,0,200,0,INTERNET,3.28089835356461,linux,1,1,1
1,0.7,0.147871368430879,-1,48,20,4.11252247030732,-0.556314170159063,AC,2830,7994.46306913649,5117.45516756385,5508.86419268718,0,8,CA,100,1,BC,0,1,-1,0,200,0,INTERNET,4.14603619557033,linux,0,1,2
1,0.9,0.137046397317999,-1,10,20,0.0198599229015948,-0.852977665271377,AB,777,1023.36040616494,2638.28576547759,4262.38895222286,15,5,CA,145,1,BA,0,1,26,0,1500,0,INTERNET,1.26611093119302,windows,0,1,4
1,0.9,0.298534802985752,-1,136,40,0.00228397438014477,-0.533870140568855,AB,2539,3772.90036082265,3227.57139305901,3892.59300220217,12,13,CA,210,0,BA,0,1,11,0,1500,0,INTERNET,11.1586685384286,macintosh,0,1,6
1,0.6,0.92439547286553,-1,7,40,0.00915581379891092,-1.05244557941643,AC,570,808.790307214452,3364.18252872261,4236.78029007409,1,9,CA,232,1,BC,0,1,-1,0,500,0,INTERNET,7.63911576348712,windows,0,1,4
1,0.7,0.176557423007046,-1,42,60,0.00132805857810538,-0.838257167091899,AB,3558,5197.69765956637,3422.64639782116,4259.52869528547,40,1,CC,109,1,BC,1,0,15,0,200,0,INTERNET,4.09803476157352,macintosh,0,2,4
1,0.9,0.556946069239561,-1,59,50,0.0122179382963747,-0.756439473125023,AC,1163,7238.87966387757,4425.79317555111,4876.21237345284,1,4,CA,205,1,BA,1,1,1,1,1500,0,INTERNET,27.9992031038439,windows,0,1,2
1,0.8,0.0713122813251804,-1,19,50,2.85013181225714,-1.37172093925133,AC,779,7535.27772813204,6213.31973796548,5426.96066825625,0,19,CA,48,0,BA,0,1,-1,0,200,0,INTERNET,7.92233187178766,windows,0,1,1
1,0.9,0.837653288497192,-1,208,60,0.0286283926401273,-1.00018229687267,AC,2415,6237.4072863708,5652.76379055341,4808.42982502308,1,2,CC,173,1,BA,0,0,30,0,510,0,INTERNET,8.59793346224454,windows,0,1,0
1,0.9,0.0621029025696071,-1,116,50,0.00960976082287714,-1.60768386724579,AC,918,4446.64919747932,3222.94457094197,5005.63675836302,0,3,CA,153,1,BA,0,1,-1,0,200,0,INTERNET,2.67283066475638,windows,1,1,3
1,0.8,0.0887567568455466,-1,176,50,0.0140901379950744,-0.291652745652159,AB,877,2263.55544152233,3229.28694439668,6047.87672287962,2,1,CC,169,1,BA,1,0,27,1,500,0,INTERNET,4.04346388785397,windows,0,1,0
1,0.9,0.214397662264265,-1,99,50,0.00426968492722619,-0.22431025753568,AB,2076,616.54785766522,4634.8742605441,4944.22918216691,0,5,CA,259,1,BA,0,1,31,0,2000,0,INTERNET,6.51585100646453,windows,0,1,3
1,0.2,0.163999731472921,-1,126,50,0.00372973175360376,-0.767222003495899,AC,866,5973.38499269859,4965.35290115279,4344.53980859356,0,3,CA,-55,1,BA,0,0,-1,0,200,0,INTERNET,21.3960111311768,windows,0,2,4
1,0.7,0.074138631934033,-1,381,80,0.014088169364257,-0.63744253765882,AC,852,1258.40538661033,5452.40023510096,3859.16089495317,2,1,CC,103,1,BA,1,1,-1,0,200,0,INTERNET,8.83221435111079,windows,1,1,6
1,0.6,0.790060621127792,-1,86,50,0.00993068197739315,-0.243891867179709,AB,1573,640.539663076805,4940.89085986954,4234.5766871343,13,5,CA,227,1,BC,0,1,28,0,1500,0,INTERNET,3.74734006094798,macintosh,1,1,5
1,0.1,0.571458486600787,-1,42,60,0.0405934351200541,-1.50184205945951,AB,2204,3658.07862630305,4633.87957164737,5901.10374623908,5,2,CA,209,1,BC,0,1,5,0,500,0,INTERNET,22.910953647616,linux,0,2,0
1,0.9,0.155273802024902,-1,95,40,0.0143031475628016,-1.25664993614389,AB,3058,3883.85758004874,5004.26951545771,5140.25213030455,13,1,CA,297,1,BA,0,1,26,0,200,0,INTERNET,3.26176709019887,windows,0,2,2
1,0.9,0.909093769704192,-1,165,50,0.0160046216996039,-0.528919558870151,AB,517,4600.67017315607,5013.7409016532,4382.34906479404,2162,18,CA,304,1,BA,1,0,28,0,1500,0,INTERNET,3.46714050674943,windows,0,1,4
1,0.3,0.0472411822437852,-1,72,40,0.0136481031269604,-1.60565505348425,AA,1480,7425.55102478128,6113.35227387658,6643.56460529959,1,12,CD,100,1,BC,0,1,5,0,200,0,INTERNET,6.88507259323257,windows,1,1,0
1,0.6,0.518391127000779,-1,70,60,0.00728770210546359,-1.3354708143081,AB,1082,2020.95250794002,8971.1747718697,4140.41708783386,27,3,CC,119,1,BA,0,1,1,1,200,0,INTERNET,2.03940847135946,macintosh,0,1,5
1,0.3,0.175383880286951,-1,126,30,0.0183422568124515,-1.08143965604299,AB,1148,837.995026967984,3237.96092085842,3748.98639161571,1,9,CA,84,0,BA,0,0,5,0,200,0,INTERNET,4.12445851671057,windows,1,1,6
1,0.4,0.794316887363162,-1,78,80,0.0280752144724017,-1.17579840640272,AB,2609,6607.04460919155,5656.42214384948,4808.77082697356,11,2,CC,118,1,BA,0,1,30,0,1500,0,INTERNET,9.50767955681969,windows,0,2,4
1,0.8,0.122508296934337,-1,91,30,0.0111570350499731,-0.705791588321909,AB,1288,5432.16754528486,3487.35851121273,4853.86883790058,620,8,CA,179,1,BB,0,1,1,0,1500,0,INTERNET,12.1309058398594,other,0,1,3
1,0.9,0.150696721558961,-1,185,40,0.00324977187586663,-0.985832234766782,AC,1614,5720.06435028127,5142.04129996581,4233.71661531167,0,4,CA,95,0,BA,0,1,-1,0,200,0,INTERNET,1.37851745119814,other,1,1,6
1,0.9,0.890691882394209,-1,228,50,0.00917000641013531,-0.897048176739787,AC,1821,5767.63596750905,2893.6757179999,5074.99809862417,0,3,CA,305,1,BA,0,1,-1,0,1500,0,INTERNET,8.58992121375413,linux,1,1,3
1,0.8,0.752924938641248,-1,114,50,0.00618586909083289,98.4832139890334,AA,4007,6571.259366019,4732.6669237136,6273.74472502635,16,15,CB,262,1,BA,0,1,10,0,1500,0,INTERNET,9.40597656435151,windows,0,1,0
1,0.6,0.145894352433676,-1,246,50,0.00989191261929589,-0.482646817824385,AC,3924,2755.94621840404,6796.00600002995,5648.33858352431,1,1,CC,148,1,BA,1,0,-1,0,500,0,INTERNET,9.51530961600092,windows,0,2,2
1,0.8,0.272968531908402,-1,282,50,0.00842936871764473,41.1087857084363,AA,1437,7922.50922749954,4741.80826364874,4253.03268245918,2,6,CA,193,1,BA,0,1,20,0,1500,0,INTERNET,5.22566890454688,windows,1,1,4
1,0.9,0.308779006736435,-1,37,60,0.0113385464745509,-1.69020272141817,AB,2875,7242.94797095352,5241.99501747255,4256.34899986148,0,1,CA,289,1,BC,1,1,-1,1,1500,0,INTERNET,52.5268731325464,windows,0,1,4
1,0.6,0.774374750016947,-1,64,60,0.590029869785781,30.2762153528056,AA,1536,4768.79305458519,3413.17763181449,4217.86808813479,9,2,CA,209,1,BE,0,0,1,0,500,0,INTERNET,3.67185016639977,windows,1,1,6
1,0.8,0.173510835993296,-1,124,60,0.00211826587062033,-0.892620106139263,AB,1077,3719.77815982238,4713.91078390181,4436.49182131159,17,3,CA,158,1,BA,1,1,15,0,200,0,INTERNET,42.4664873143301,windows,0,1,5
1,0.2,0.32443745671968,-1,55,60,0.0142038551939788,-0.986942751550257,AC,806,5241.96967293257,4660.58740144104,4185.64128001007,1,23,CA,23,1,BB,1,1,-1,0,200,0,INTERNET,6.96104377594326,linux,1,1,5
1,0.9,0.999111008795722,-1,361,60,0.0121996275574047,-1.17293167207275,AD,1076,4762.89886129218,4780.866183635,4285.23983325944,18,3,CC,176,1,BA,0,1,28,0,200,0,INTERNET,5.25970209820948,windows,0,2,5
1,0.9,0.0620466754219792,-1,36,50,0.00611825856061955,-0.972880971526173,AB,970,3329.88935670898,4164.1846198133,5993.67247001623,8,8,CA,284,1,BA,0,1,15,0,2000,0,INTERNET,1.60961546615465,linux,0,1,0
1,0.7,0.0706480022943849,61,9,30,0.0144115003158182,-1.27362440288759,AB,1020,4559.25420072568,5836.89515102881,4255.50660420424,5,11,CA,21,0,BC,0,1,30,0,500,1,INTERNET,6.55565640447252,macintosh,0,2,6
1,0.9,0.990811087625761,-1,62,60,0.0263105209349146,-0.720435929222917,AC,750,744.362466170335,5795.3695915626,4693.60329095329,0,1,CA,256,1,BA,1,0,-1,0,1000,0,TELEAPP,4.51476553005778,windows,0,0,3
1,0.5,0.123792611572981,-1,94,50,0.00855983485481762,102.683116850208,AA,1352,3344.11833912379,6401.43951254927,3425.65100555923,1527,5,CA,323,1,BA,1,1,1,0,1500,1,INTERNET,7.98108744929824,x11,0,1,5
1,0.1,0.167836233392873,-1,65,80,0.0146137696743734,-1.37223696196454,AD,1333,6346.29139439807,6036.90149329258,6743.02211522971,642,5,CC,58,1,BA,1,0,5,0,1500,0,INTERNET,8.34325599917172,windows,0,1,0
1,0.8,0.0957014945193962,165,1,60,10.1271725228861,-1.53967250396195,AC,1014,6929.21392301638,5598.36642417843,5184.90668886304,0,2,CB,106,1,BC,1,0,-1,0,200,0,INTERNET,24.3594182119244,x11,0,1,4
1,0.4,0.072305371435951,-1,49,50,16.4596232210966,-1.04780405327731,AC,1653,5667.38773540026,4700.70050363844,4736.39001032837,0,10,CA,111,1,BC,0,1,-1,0,200,0,INTERNET,57.6755251976284,windows,1,1,3
1,0.1,0.750473264011051,-1,40,30,1.16752307337602,-1.50844264081713,AC,2013,3589.38185378506,3350.35377172146,5580.60378280567,0,9,CA,86,0,BB,0,1,-1,0,200,0,INTERNET,4.88071214202528,other,0,1,1
1,0.9,0.682489244380975,-1,38,50,0.00723812786735783,-0.760511310099105,AB,2581,4688.28341978471,3735.63367682355,4980.04232997136,9,3,CA,283,1,BB,1,1,1,0,2000,0,INTERNET,1.66681652831559,windows,1,1,4
1,0.2,0.907256968100305,-1,112,50,0.0154802246915092,-1.30624488717934,AB,3149,7275.65981038313,4547.35673486221,5581.39047640049,18,1,CA,122,0,BA,1,1,10,0,200,0,INTERNET,5.00705814971381,windows,0,1,2
1,0.7,0.494305015798804,179,353,70,0.0118206621142035,-1.03590465221229,AB,1109,5102.9710111714,7801.53230205716,4833.91112394742,55,2,CC,276,0,BA,1,0,30,0,1500,0,INTERNET,3.75728316487324,windows,1,2,3
1,0.5,0.188628539052702,-1,320,60,19.0326765862483,48.9698684170475,AA,1302,6702.08599071017,4482.06228167545,4340.41025276837,677,1,CB,110,0,BC,1,1,15,1,200,0,TELEAPP,2.96295729627004,other,0,1,5
1,0.1,0.265207450495075,-1,92,60,0.00401370341764596,-1.37407923745983,AB,1816,4768.62414549752,4647.14976816868,4305.42683157482,20,6,CA,191,1,BA,0,1,30,0,200,0,INTERNET,12.0887313460411,linux,0,1,5
1,0.8,0.299150685882676,-1,126,50,0.0300309866763415,-0.966978642367327,AC,1339,5366.32761004795,4594.18341205162,4254.33537816569,0,3,CA,260,1,BA,0,1,-1,0,200,0,INTERNET,4.92758595105254,windows,0,1,5
1,0.1,0.789091614299592,59,5,40,0.00924092929975571,-1.5279337044326,AB,929,3441.61339863818,5403.4778821591,5172.80033035617,48,2,CA,145,1,BC,0,1,21,0,1000,0,INTERNET,22.3611210079499,linux,0,1,2
1,0.9,0.37899428766124,-1,99,20,0.0201862422419565,-0.105109100432802,AC,486,1889.11356919206,3219.84936980124,3091.48363552134,0,4,CA,226,0,BA,1,0,-1,0,200,0,INTERNET,0.831086501583997,windows,0,1,7
1,0.9,0.840851650587988,-1,148,50,0.00948051232643274,-0.127604857803678,AB,4830,8168.3179631974,5352.73578440205,4935.32461552845,291,7,CA,266,1,BA,0,1,31,0,2000,0,INTERNET,9.14043535066372,windows,0,1,3
1,0.8,0.585132745591585,-1,86,50,0.0322504218806984,-0.895136355619105,AD,840,4507.46258575798,4134.95947348491,4842.20851550011,9,7,CA,157,0,BC,0,1,20,0,1000,0,INTERNET,5.23061868834362,macintosh,0,1,4
1,0.9,0.224835023276607,-1,9,30,0.0315998322448754,-0.543629881827609,AC,818,2840.49232941476,3465.566518693,4793.8839789317,0,8,CA,269,1,BB,0,1,-1,0,500,0,INTERNET,4.24847242889211,linux,1,1,4
1,0.4,0.542064818910008,-1,140,60,0.00832165841883449,-0.588646991511096,AC,2624,539.475892746795,5573.11814603292,6315.69929665138,1,2,CA,206,0,BA,0,1,31,0,1500,0,INTERNET,8.4425105190232,windows,0,0,6
1,0.4,0.279988518351892,-1,73,50,0.00307528308770891,49.9405489515858,AA,1009,11169.9835278894,5728.67708128943,3974.5587136148,1890,3,CA,65,0,BC,0,1,31,1,200,0,INTERNET,6.78203695423354,other,0,1,2
1,0.3,0.195965248033002,-1,157,40,0.0109555668014051,-0.856840305059691,AC,916,4372.42422865843,3214.1829404932,3910.46717495403,0,6,CA,232,1,BA,0,1,-1,0,200,1,INTERNET,3.60350026389526,windows,0,1,6
1,0.9,0.146553792667837,-1,380,60,0.00243552583726992,-0.695829351179994,AB,1181,4953.86189468422,2831.94657339723,4318.56363697039,0,5,CA,249,0,BA,0,1,1,0,1500,0,INTERNET,4.38448535862658,windows,1,1,4
1,0.9,0.239052334039058,-1,56,40,0.0160060907482092,99.5959339027204,AA,1249,9327.7179871761,5778.80760216801,4891.25233658533,14,2,CA,202,1,BA,0,1,28,0,1500,0,INTERNET,8.21085626697129,windows,0,1,3
1,0.6,0.777023392975712,-1,352,50,0.00368789153111951,-1.07445784564846,AC,1013,7818.16647193843,3522.66814224935,4787.27690418279,1,3,CA,288,1,BA,0,1,30,0,1500,0,INTERNET,35.0583465596904,windows,0,1,3
1,0.9,0.0130359405269738,-1,60,50,11.9129900328903,23.7035550795701,AA,831,10113.0267137832,5274.31902410944,6835.68999447122,17,4,CB,78,1,BC,0,1,30,0,200,0,INTERNET,6.80553668168502,other,1,1,6
1,0.9,0.656382900338247,-1,119,30,0.00363042079191553,-0.658609128637794,AD,2921,4040.33018874698,4932.83056409159,4830.01293962508,1,8,CA,233,0,BA,0,1,3,0,1500,0,INTERNET,7.21725772322174,windows,1,1,3
1,0.8,0.130029629899233,-1,189,60,0.000593620080399403,45.6818877217847,AA,3489,8743.70505705518,5048.45412593656,4973.95917965503,15,7,CA,207,1,BA,0,1,30,0,1500,0,INTERNET,1.1600350222676,windows,1,1,3
